match_date,home_team,away_team,league_name,season_info,bookmaker,odd_type,odd_value,match_url
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,22Bet,Over +3,2.01,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,22Bet,Under +3,1.80,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,Pinnacle,Over +3,2.08,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,Pinnacle,Under +3,1.83,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,1xBet,Over +3.5,2.52,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,1xBet,Under +3.5,1.50,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,22Bet,Over +3.5,2.52,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,22Bet,Under +3.5,1.50,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,888sport,Over +3.5,2.63,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,888sport,Under +3.5,1.48,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,bwin,Over +3.5,2.60,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,bwin,Under +3.5,1.44,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
